"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1790055720307560877","Mon May 13 16:25:16 +0000 2024","3","Ini yang menciptakan alat Elite Boxing Machine saya akui cerdas!!! Mungkin kalau masuk Indonesia + bayar Bea Cukai bisa keluar duit seharga Vario 150. https://t.co/cVBU9pxAX3","1790055720307560877","https://pbs.twimg.com/ext_tw_video_thumb/1790055700905041920/pu/img/c2rj9e2-4iTb_PYR.jpg","","in","teras samping","0","2","0","https://x.com/lhayesno/status/1790055720307560877","226416224","lhayesno"
"1791779157762040017","Sat May 18 10:33:35 +0000 2024","22","Untuk merespons berbagai kasus viral dan keluhan Pemerintah akan mengevaluasi Dirjen Bea dan Cukai. Perbaikan akan dilakukan mulai dari merevisi berbagai regulasi lintas kementerian/lembaga membuat sistem standar operasi baru sampai mengevaluasi kinerja petugas di lapangan. https://t.co/qSpG4MU87Y","1791779157762040017","https://pbs.twimg.com/ext_tw_video_thumb/1791778747894603776/pu/img/rA7oA-ORXf3KDObx.jpg","","in","Metro Barat, Indonesia","2","7","16","https://x.com/Lampung__01/status/1791779157762040017","2931186644","Lampung__01"
"1790680629862109484","Wed May 15 09:48:26 +0000 2024","7"," Pemungutan Bea Cukai Atas Pengiriman Peti Jenazah Faktanya Ditjen Bea dan Cukai Kementerian Keuangan memastikan tidak ada pungutan bea masuk atau pajak ... https://t.co/QAlCR3x3Lo","1790680629862109484","https://pbs.twimg.com/media/GNnGdwiasAAIWm2.jpg","","in","Jakarta Pusat, DKI Jakarta","0","2","4","https://x.com/TurnBackHoax/status/1790680629862109484","803432630121218048","TurnBackHoax"
"1791620591768027555","Sat May 18 00:03:30 +0000 2024","17","Bea Cukai Tingkatkan Ekspor dan Serap Tenaga Kerja lewat Fasilitas Kepabeanan Bea Cukai terus menunjukkan komitmennya dalam mendukung pertumbuhan ekonomi nasional melalui perannya sebagai trade facilitator dan industrial assistance. Bening Soraya Drogba Kemendikbud Van Persie https://t.co/94bw9MwVBz","1791620591768027555","https://pbs.twimg.com/media/GN0dbfSbsAEAEp2.jpg","","in","DKI Jakarta, Indonesia","0","3","17","https://x.com/rasa2086/status/1791620591768027555","1290494259791933443","rasa2086"
"1791779157762040017","Sat May 18 10:33:36 +0000 2024","18","Regulasi yang akan dievaluasi bukan hanya peraturan kementerian keuangan namun juga kementerian perdagangan dan juga kementerian perindustrian. Ayo Bea cukai berbenah! https://t.co/RiUN27W5Bv","1791779160500957577","","Lampung__01","in","Metro Barat, Indonesia","0","1","7","https://x.com/Lampung__01/status/1791779160500957577","2931186644","Lampung__01"
"1792181342127706446","Sun May 19 13:11:43 +0000 2024","6","Coba bawa bibit padi bisa bebas pajak.. https://t.co/EsnH1ckI0Y","1792181342127706446","","","in","pinggir segoro","0","1","0","https://x.com/Damput76/status/1792181342127706446","1470764925584871430","Damput76"
"1791310139582226807","Fri May 17 03:29:52 +0000 2024","3","Menteri Keuangan #SriMulyani mencopot #RahmadyEffendyHutahaean dari jabatannya sebagai Kepala Bea Cukai Purwakarta. Keputusan ini diambil Kemenkeu usai menemukan indikasi penyalahgunaan wewenang. https://t.co/JAHzy5fY4m","1791310139582226807","https://pbs.twimg.com/media/GNwBeosaAAA9dMB.jpg","","in","","1","1","0","https://x.com/Metro_TV/status/1791310139582226807","57261519","Metro_TV"
"1790041321987564021","Mon May 13 15:28:03 +0000 2024","6","Terima kasih sudah di approach seperti ini @prastow saya apreasiasi kesabarannya. Selamat bapak udah mau jadi sasaran kemarahan warga negara Indonesia akan keblunderan @beacukaiRI kalau ada kesempatan bertemu bolehlah ngeteh bareng buat nyampaikan keluhan langsung akan Bea Cukai https://t.co/tfoN7OnTRD","1790041321987564021","https://pbs.twimg.com/media/GNeAtGQbkAAkeCY.jpg","","in","Multiverse  ","0","1","1","https://x.com/Andreas_SG82/status/1790041321987564021","40680509","Andreas_SG82"
"1575477316427587584","Thu Sep 29 13:27:18 +0000 2022","657","Jangan sampai dalam situasi ekonomi yang tidak mudah ini APBN APBD -- yang uangnya dikumpulkan dari pajak dari bea cukai dari PNBP dari dividen BUMN -- dibelanjakan untuk barang-barang impor. Belilah produk-produk dalam negeri produk UMKM produk koperasi.","1575477320336678912","","jokowi","in","Jakarta","4","38","92","https://x.com/jokowi/status/1575477320336678912","366987179","jokowi"
"1791816653237555242","Sat May 18 13:02:35 +0000 2024","3"," wts want to sell lfb tc trading card ryujin nippon masahiro yanagida yuki ishikawa kenta takanashi kento miyaura tatsunori otsuka STRICTLY TAKE ALL! bisa take semua tc exclude postcard jakarta pic kedua masih diperiksa bea cukai https://t.co/pYvxEdKd4b","1791816653237555242","https://pbs.twimg.com/media/GN3PvpebEAALJaX.jpg","","in","miyaura yanagida takanashi ♡","5","1","5","https://x.com/MlYAURAKENTO/status/1791816653237555242","1675079405612445697","MlYAURAKENTO"
"1790163621710090438","Mon May 13 23:34:01 +0000 2024","16","Anggota Komisi XI DPR RI menyebut kinerja Bea Cukai dari sisi penerimaan negara setiap tahun selalu sejalan dengan target. Yang mana pendapatan kepabeanan dan cukai mencapai Rp269 triliun tumbuh 26 23% yoy dari target pada tahun² sebelumnya. ___ Liverpool PS 2 Arsenal PO Bus https://t.co/0BicO54tEu","1790163621710090438","https://pbs.twimg.com/media/GNfwUyVaAAAfp4H.jpg","","in","Nusantara","1","5","15","https://x.com/colorhejo_/status/1790163621710090438","992182146","colorhejo_"
"1791713662836658634","Sat May 18 06:17:28 +0000 2024","3","Sudah sebulan terakhir Bea Cukai menjadi sorotan publik hingga viral di media sosial. Prosedur pemeriksaan serta pengenaan tarif bea masuk dan denda dianggap menyulitkan masyarakat yang bepergian ke luar negeri. Di tengah banjir keluhan dari publik itu muncul pula kasus korupsi https://t.co/9UwNwmmror","1791714705704169780","https://pbs.twimg.com/media/GN1zB3uXgAATLNw.jpg","Aryprasetyo85","in","Jawa Tengah, Indonesia","0","0","2","https://x.com/Aryprasetyo85/status/1791714705704169780","435004096","Aryprasetyo85"
"1790155912663253110","Mon May 13 23:03:23 +0000 2024","16","Anggota Komisi XI DPR RI Kamrussamad menyebut kinerja Direktorat Jenderal Bea Cukai dari sisi penerimaan negara setiap tahun selalu sejalan dgn target. Liverpool PS 2 Arsenal PO Bus 6 Milyar Hadiah Gratis Cileunyi https://t.co/8aXH32ucCO","1790155912663253110","https://pbs.twimg.com/media/GNfpUJKbsAAoH3C.jpg","","in","","0","4","16","https://x.com/Nidyna10/status/1790155912663253110","1710309382293004288","Nidyna10"
"1790313639154774465","Tue May 14 09:30:08 +0000 2024","114","Sudah mau lengser baru mau turun gunung https://t.co/ZzAU8cgMKW","1790313639154774465","","","in","","4","74","32","https://x.com/Boediantar4/status/1790313639154774465","1383750727575605257","Boediantar4"
"1790675993549582413","Wed May 15 09:30:00 +0000 2024","9","Mantan Kepala Bea-Cukai Yogyakarta Eko Darmanto didakwa menerima gratifikasi sebesar Rp 23 5 miliar.⁣ Ini daftar penerimaan gratifikasi Eko Darmanto berdasarkan dakwaan jaksa KPK salah satunya dari pengusaha Irwan Mussry! &gt;&gt; https://t.co/0vRtzyxP5v #detikcom ⁣ https://t.co/9cRMdILad6","1790675993549582413","https://pbs.twimg.com/media/GNmrRYBaoAAbToY.jpg","","in","","2","2","14","https://x.com/detikcom/status/1790675993549582413","69183155","detikcom"
"1789241364036874485","Sat May 11 10:29:18 +0000 2024","6","mengutip thread Bea Cukai udah dilakukan trace pengiriman peti jenazah &amp; jenazah dari Penang Malaysia tak ada yg dipungut/ditagih bea masuk ata pajak impor. tapi masalahnya udah jadi bola liar netizen pemilik akun @ClarissaIcha need to jelasin lagi dgn data yg bukan katanya. https://t.co/cz1eGaXAcr","1789241364036874485","https://pbs.twimg.com/media/GNSphskbsAAIxkA.jpg","","in","Kutub Utara","4","4","0","https://x.com/regmlar/status/1789241364036874485","15384446","regmlar"
"1790855106541572335","Wed May 15 21:21:44 +0000 2024","10","Trophy mu sudah selesai disortir di DC Cakung. Trophy mu gak ketahan bea cukai lagi. Selamat","1790855106541572335","","","in","Indonesia","0","3","5","https://x.com/Bianconerria/status/1790855106541572335","180664278","Bianconerria"
"1790384219128262853","Tue May 14 14:10:36 +0000 2024","8","Imbas Viral Peti Jenazah yang Diduga Dimintai Pajak Bea Cukai Netizen : Demi Cuan https://t.co/ZUsSVgUIdW lewat @Keuangan News","1790384219128262853","","","in","","0","0","2","https://x.com/keuangannews_id/status/1790384219128262853","1226436091617505281","keuangannews_id"
"1790182282214752509","Tue May 14 00:48:10 +0000 2024","16","Tak bisa dipungkiri hadirnya Bea Cukai adalah sebagai salah satu penerimaan pendapatan negara. DPR sebutkan bahwa penerjmaan negara tiap Tahunnya mencapai target. Lipervool PS 2 Arsenal PO Bus Puas Old Trafford BPJS #viralvideo https://t.co/O21KGjK6L7","1790182282214752509","https://pbs.twimg.com/media/GNgBSsAawAEnpUC.jpg","","in","","1","3","14","https://x.com/ikram_adja/status/1790182282214752509","1399476352982556673","ikram_adja"
"1791773544063685018","Sat May 18 10:12:48 +0000 2024","22","Terkait hal² di atas Menkeu Sri Mulyani juga sudah menghadap Presiden Jokowi dimana salah satunya untuk melaporkan mengenai isu viral di Bea Cukai. Dan saat ini sedang dirancang beberapa langkah untuk perbaikan² kedepannya hingga berbagai penyesuaian dimana di sana ada https://t.co/UeUuKeLl1A","1791773928555438403","https://pbs.twimg.com/ext_tw_video_thumb/1791773807751184384/pu/img/-FNVNcpG0z2pIxwa.jpg","roman_paqr","in","ℭιяۼвση, ⦕ ĵαωα Ƀαᴚαт ™ ⦖","0","0","7","https://x.com/roman_paqr/status/1791773928555438403","3103394935","roman_paqr"
"1791967588081365262","Sat May 18 23:02:20 +0000 2024","21","Bea Cukai senantiasa mengasistensi pelaku industri dlm negeri melalui kunjungan kerja ke perusahaan utk melihat kelangsungan kegiatan pd perusahaan dan memberikan apresiasi atas tingkat kepatuhan perusahaan tsb Inisial R Arsenal Koci Xabi Soraya Bayer Leverkusen Manchester City https://t.co/tzOECa9vZa","1791967588081365262","https://pbs.twimg.com/media/GN5ZBXfacAAAtsr.jpg","","in","","0","3","18","https://x.com/Nidyna10/status/1791967588081365262","1710309382293004288","Nidyna10"
"1641435669112434694","Thu Mar 30 13:42:14 +0000 2023","7","PDI Perjuangan Sumenep Minta Bea Cukai Madura Tegas Berantas Rokok Ilegal Ketidak seriusan Bea Cukai Madura dalam memberantas peredaran rokok ilegal mendapat sorotan dari Ketua Fraksi PDI Perjuangan DPRD Sumenep H. Zainal Arifin. https://t.co/XiZXIid5Fp","1641435669112434694","https://pbs.twimg.com/media/FseJma2aAAAxJ_O.jpg","","in","Indonesia","1","2","0","https://x.com/PDI_Perjuangan/status/1641435669112434694","153407983","PDI_Perjuangan"
"1789830221694144611","Mon May 13 01:29:12 +0000 2024","15","Bea Cukai bukan saja berperan dalam perekonomian Indonesia dlaam penerimaan pendapatan negara. Tapi juga menjaga efektivitas perdagangan di Indonesia. #PrayForSumbar PO Bus Cirebon Arsenal Man United Casemiro Tsunami Banjir Garnacho https://t.co/klmGEnV62t","1789830221694144611","https://pbs.twimg.com/media/GNbBGGRbAAAVJSS.jpg","","in","","0","3","14","https://x.com/ikram_adja/status/1789830221694144611","1399476352982556673","ikram_adja"
"1791626733768110139","Sat May 18 04:49:26 +0000 2024","5","@mrs_enci kayaknya hampir semua bea cukai sedunia bilang harus declare goods original value. biarpun dikasih gratis pasti ada nilainya. perkara apa dapat exemption lain lagi https://t.co/BFa7QYPCvl","1791692551373885722","https://pbs.twimg.com/media/GN1e4T9boAE8PxN.jpg","mrs_enci","in","Indonesia","0","2","0","https://x.com/willypermana/status/1791692551373885722","53382850","willypermana"
"1789458553297924198","Sun May 12 00:52:20 +0000 2024","18","Bea Cukai gagalkan peredaran 2 73 juta batang rokok ilegal di Aceh. Penindakan ini dilakukan dalam operasi yg dilakukan di dua lokasi terpisah. Semoga rokok² ilegal bs hilang dari pasaran. #viralvideo Chelsea Cici Tiara Vina Olla SMK Lingga Kencana Depok Ciater Djarum https://t.co/Crt5smVsIK","1789458553297924198","https://pbs.twimg.com/media/GNVvDFEa8AAoK8D.jpg","","in","","2","3","13","https://x.com/ikram_adja/status/1789458553297924198","1399476352982556673","ikram_adja"
"1789260530781139403","Sat May 11 11:45:28 +0000 2024","3","Tiap pekan adaaaaaa aja berita tidak enak tentang Bea Cukai ni... ","1789260530781139403","","","in","Indonesia","0","0","3","https://x.com/realz_19/status/1789260530781139403","903031793170788353","realz_19"
"1790725570688647310","Wed May 15 12:47:00 +0000 2024","2","ini buzzer ya? soalnya keywordnya sama persis sampe Caps dan spasinya dan semua akun dengan follower kecil...ga heran sih dengan begitu banyak kabar miring tentang Bea cukai but they trying so hard tho https://t.co/duL0hOILlm","1790725570688647310","https://pbs.twimg.com/media/GNnu9Lca4AAMaas.png","","in","Bandung, Indonesia","0","2","0","https://x.com/StepOneStudio/status/1790725570688647310","2998208358","StepOneStudio"
"1791348540117225819","Fri May 17 06:02:28 +0000 2024","3019","Kak @EnzyStoria terima kasih informasinya. Kami mohon maaf atas ketidaknyamanan yang terjadi. Kami sudah berkoordinasi dengan teman2 Bea Cukai dan saat ini sedang dikoordinasikan dg pihak jasa pengiriman. Terima kasih telah berkenan memberikan kronologi yang akan memudahkan","1791348540117225819","","","in","Jakarta Indonesia","605","996","370","https://x.com/prastow/status/1791348540117225819","88581196","prastow"
"1790667220508717123","Wed May 15 08:55:09 +0000 2024","3","sebagai pimpinan tertinggi dalam pemerintahan pantes pak jokowi turun tangan langsung buat bersihin dan jadiin #BeaCukaiTerbaik karena yakin kalau KinerjaDJBC PalingOke dalam mengawasi dan pengamanan sesuai dengan peraturan perundang-undangan https://t.co/ic7IDPaEfq https://t.co/1fuTp2BgZE","1790667220508717123","https://pbs.twimg.com/media/GNm6V4wa0AArW9g.jpg","","in","Kota Semarang, Jawa Tengah","0","3","2","https://x.com/ZeniSafina/status/1790667220508717123","1766758318650044416","ZeniSafina"
"659182738193256448","Wed Oct 28 01:39:46 +0000 2015","11","Artinya sudah sejak puluhan tahun kapal2 penyelundup itu sudah masuk puluhan ribu kali.. dan anehnya bea cukai pun tahu ini ","659182738193256448","","","in","ig. @tetapKurawa ","0","5","61","https://x.com/kurawa/status/659182738193256448","46651600","kurawa"
"1790703134077239304","Wed May 15 11:17:51 +0000 2024","27","Diduga Palsukan Identitas Eks Kepala Bea Cukai Purwakarta Ngaku Karyawan Swasta Demi Jalani Bisnis Ini https://t.co/VE0t6djyW1","1790703134077239304","","","in","","0","0","23","https://x.com/OposisiCerdas/status/1790703134077239304","887743587579944960","OposisiCerdas"
"1792000931724505352","Sun May 19 01:14:50 +0000 2024","16","Bea Cukai Tanjung Emas memberikan apresiasi kepada PT Artha Kayu Indonesia sebagai salah satu eksportir dengan Bea Keluar yang tertinggi sepanjang tahun 2023. Inisial R Arsenal Koci Xabi Soraya Milan Bayer Leverkusen Manchester City https://t.co/NYCYpEEtSN","1792000931724505352","https://pbs.twimg.com/media/GN53WVfboAEwCvD.jpg","","in","","1","3","16","https://x.com/ikram_adja/status/1792000931724505352","1399476352982556673","ikram_adja"
"1791069122517950589","Thu May 16 11:32:09 +0000 2024","11","Bea Cukai Minta Pengusaha Malaysia Kenneth Koh Lunasi Denda Rp11 8 M Bila Mau 9 Mobil Mewahnya Kembali https://t.co/01eJ7IiRmt #TempoMetro","1791069122517950589","","","in","Indonesia","2","16","5","https://x.com/tempodotco/status/1791069122517950589","18129942","tempodotco"
"1790521069922918531","Tue May 14 23:14:23 +0000 2024","23","Bea Cukai memiliki peran penting sbg penegak hukum dan pelindung kebijakan. Mrk bertanggung jawab untuk melindungi negara dari barang-barang ilegal berbahaya dan yang melanggar aturan perdagangan internasional Akanji Ortega Arsenal Spurs Qodari Lunin Offside Manchester United https://t.co/oZjTpSc1Cp","1790521069922918531","https://pbs.twimg.com/media/GNk1awqbUAAt2r1.jpg","","in","","0","3","19","https://x.com/Nidyna10/status/1790521069922918531","1710309382293004288","Nidyna10"
"1790874593059852795","Wed May 15 22:39:10 +0000 2024","24","Ini Peran Mantan Kepala Bea Cukai Riau di Kasus Impor Gula https://t.co/YASlj0tfgL","1790874593059852795","","","in","","0","1","23","https://x.com/OposisiCerdas/status/1790874593059852795","887743587579944960","OposisiCerdas"
"1792078698121970025","Sun May 19 06:23:57 +0000 2024","2","Selama menjadi Menteri Keuangan Ali memang sudah mendengar penyelewengan di tubuh Bea dan Cukai. Para pegawai bea cukai secara terang-terangan menyelundupkan barang dan bekerja santai sekalipun mereka sudah digaji besar. https://t.co/UWtaZQ9QJO","1792078724294484199","https://pbs.twimg.com/media/GN6-GjxbMAET8gP.jpg","puspenpol","in","Bandung, Indonesia","0","1","0","https://x.com/puspenpol/status/1792078724294484199","1427271021518721024","puspenpol"
"659176861411373056","Wed Oct 28 01:16:25 +0000 2015","12","Coba lo masuk ke kantor bea cukai dipelabuhan.. kesannya ruwet kagak ada petunjuk2 yg memadai tentang pengurusan impor didominasi sama calo","659176861411373056","","","in","ig. @tetapKurawa ","0","4","51","https://x.com/kurawa/status/659176861411373056","46651600","kurawa"
"1791423372901204122","Fri May 17 10:59:49 +0000 2024","5","Artis Enzy Storia mengeluhkan nasib tasnya yang tertahan di Bea Cukai. Hal ini menuai reaksi netizen! #enzystoria #beacukai #kemenluri #kemenkeuri https://t.co/dbiMszI2wY","1791423372901204122","","","in","Jakarta, Indonesia","0","0","0","https://x.com/nawabinekanews/status/1791423372901204122","1762043186598604800","nawabinekanews"
"1790705003185025048","Wed May 15 11:25:17 +0000 2024","14","BEA CUKAI Bro kok bisa saat dari luar negeri kamu gak dikenai pajak ? Gampang bro kamu isi kopermu dgn celana dalammu minimal selusin yg masing2 sdh kamu pakai selama seminggu dan jangan ada yg dicuci ! @HumorJonTampan @Mamamochi1 https://t.co/0kDJrIGceo","1790705003185025048","https://pbs.twimg.com/media/GNnctaDbwAAMLnI.jpg","","in","Indonesia","0","3","2","https://x.com/Megatop99/status/1790705003185025048","278039207","Megatop99"
"1791316797867827658","Fri May 17 03:56:20 +0000 2024","4","Pantes makin nafsu memalak masyarakat . . . #beacukaimakinba___jingan https://t.co/9O2KBU3RrI","1791316797867827658","","","in","","0","0","0","https://x.com/andrikosasih09/status/1791316797867827658","94587308","andrikosasih09"
"1790683786931585080","Wed May 15 10:00:58 +0000 2024","24","Menteri Keuangan #SriMulyani menghadap ke Presiden Joko Widodo (@jokowi) di Istana Negara pada Rabu (15/5). Salah satu hal yang dilaporkan Sri Mulyani mengenai persoalan di Direktorat Jenderal Bea dan Cukai. https://t.co/sfW92Klr1i","1790683786931585080","https://pbs.twimg.com/media/GNnJZpCbEAAB2B7.jpg","","in","","0","3","5","https://x.com/Metro_TV/status/1790683786931585080","57261519","Metro_TV"
"1789274627245744277","Sat May 11 17:25:02 +0000 2024","52","@rahmaut Pertama cukai di Indonesia saat ini dikenakan untuk alkohol mikol dan produk tembakau. Kedua kursi roda tidak dikenai Bea Masuk. ‍️ https://t.co/01wniZlUAs","1789345985673716188","https://pbs.twimg.com/media/GNUIsPLaYAAZVHa.jpg","rahmaut","in","+62","2","10","1","https://x.com/FCPAS/status/1789345985673716188","452932658","FCPAS"
"1789892371519266885","Mon May 13 05:36:10 +0000 2024","3","Yg gak beres itu Menteri nya Dialah Bos dr Dirjen Bea &amp;Cukai. Masa Bos gak tau kalo anak buah lakukan KKN atau pungutan liar(pungli)? Atau malah diam saja tanpa teguran dan sanksi? Kalo hanya diam(gak negor gak disanksi!)artinya ikut menikmati kan? coba diaudit BPK!.️🇮🇩","1789892371519266885","","","in","DKI Jakarta, Indonesia","0","0","2","https://x.com/saerozi63/status/1789892371519266885","1638596282012028930","saerozi63"
"1789854353345462483","Mon May 13 03:05:06 +0000 2024","18","Pagi Min @beacukaiRI @bravobeacukai Smoga sehat selalu tep semangat mengabdi pd bangsa dan negara Kak Dwi ini masy awam tpi tep getol meluruskan berita hoax yg nyerang Bea Cukai Tep smangat Min BC ","1789854353345462483","","","in","Sebatang Kretek","0","1","0","https://x.com/Hizbut_Tembakau/status/1789854353345462483","1687432843759329280","Hizbut_Tembakau"
"1791027001270337969","Thu May 16 12:07:25 +0000 2024","500","@gigihauliap Istri diplomat menyerang bea cukai","1791077994863452389","","gigihauliap","in","Tangerang, Indonesia","5","3","31","https://x.com/cicioktaf/status/1791077994863452389","46813533","cicioktaf"
"1792218896998765001","Sun May 19 15:40:57 +0000 2024","2","bea cukai ","1792218896998765001","","","in","","0","1","0","https://x.com/mnlndrz/status/1792218896998765001","1679797101969162240","mnlndrz"
"1789804029343916391","Mon May 13 00:48:08 +0000 2024","29","Staf Khusus Komunikasi Kementerian Keuangan Yustinus @prastow mengatakan telah berkoordinasi dengan @KejaksaanRI BECUK jg sudah menjelaskan masalah importasi 9 mobil mewah itu kepada kuasa hukum pengusaha Malaysia dan Mereka PAHAM https://t.co/Kn8JCNwmbw","1789819885222039688","","Heraloebss","in","Indonesia","1","1","13","https://x.com/Heraloebss/status/1789819885222039688","1251824880967774208","Heraloebss"
"1789107927145652376","Sat May 11 01:39:04 +0000 2024","1778","Pusatnya penyamun berdasi di Kemenkeu ya di Bea Cukai ini mereka bisa berulah sesukanya. Gerah bener lihat berita seputar instansi yang buat aturan suka-suka gue. https://t.co/fgcNCu8Uep","1789107927145652376","https://pbs.twimg.com/media/GNQwKdQa4AAeLtJ.jpg","","in","","29","179","674","https://x.com/AnakLolina2/status/1789107927145652376","1276794185425670144","AnakLolina2"
"1789977988605366278","Mon May 13 11:16:23 +0000 2024","0","𝐒𝐚𝐦𝐩𝐮𝐫𝐚𝐬𝐮𝐧 𝐁𝐚𝐥𝐚𝐝 𝐁𝐞𝐓𝐚𝐬 𝐀𝐬𝐢𝐤! Tasikmalaya 13-05-2024 Bea Cukai Tasikmalaya Turut Hadiri Kegiatan Olahraga Senam Massal dalam rangka Sosialiasi Gempur Rokok Ilegal Babarengan Jaga Trantibum Pangandaran Selasa (07/05/2024). https://t.co/53DX0VzaD1","1789977988605366278","https://pbs.twimg.com/media/GNdHeqHa4AAsqGh.jpg","","in","Jalan Sutisna Senjaya No. 185","0","1","0","https://x.com/kppbctasik/status/1789977988605366278","1745361131718537216","kppbctasik"
"1789984851837555022","Mon May 13 11:43:39 +0000 2024","29","Kepala Bea Cukai Purwakarta Buka Suara soal Tudingan Punya Harta Jumbo https://t.co/G0I2MP7T2B","1789984851837555022","","","in","","1","4","6","https://x.com/CNNIndonesia/status/1789984851837555022","17128975","CNNIndonesia"
"1789909307523318033","Mon May 13 06:43:28 +0000 2024","6","Ini pejabat bea cukai banyak tingkah amat. Pejabat Bea Cukai Berulah! Dilaporkan ke KPK &amp; Jabatan Dicopot https://t.co/qdwklfHubm","1789909307523318033","","","in","Indonesia","0","0","2","https://x.com/tigerwood158/status/1789909307523318033","2299000382","tigerwood158"
"1791136257776771397","Thu May 16 15:58:56 +0000 2024","2"," Begitulah kualitas bea cukai","1791136257776771397","","","in","","0","0","1","https://x.com/SabdoPa27295009/status/1791136257776771397","1335561916131905539","SabdoPa27295009"
"1790286676406751366","Wed May 15 04:32:56 +0000 2024","2","@detikcom BEA CUKA PULIH BERANTEM LAWAN RAKYAT KETIMBANG BERESIN PEJABAT Hpr tiap hari petugas Bea Cukai ribut dg penumpang gegara hrs bayar pajak brg bawaan. Tp byk pejabatnya korupsi n terima gratifikasi ga henti². Enakan berantem lwn rkyt drpd beresin pjbt ya? https://t.co/WpSyPM7jKV","1790601233532957050","","detikcom","in","","0","0","0","https://x.com/CAMERALIVE6849/status/1790601233532957050","1657081541942734850","CAMERALIVE6849"
"1790325245141999683","Tue May 14 10:16:15 +0000 2024","123","Lumayan baik untuk pencitraan... Lah kmrn yg bikin aturan aneh2 terkait bea cukai ini itu.. trus di cabut lagi.. Siapa pak @jokowi Sesekali mbok serius pak...","1790325245141999683","","","in","","2","10","28","https://x.com/LexWu_13/status/1790325245141999683","1395171646151880706","LexWu_13"
"1789284973205434377","Sat May 11 13:22:35 +0000 2024","19","Bea Cukai Lagi! == PENGUSAHA MALAYSIA LAPORKAN BEA CUKAI KE KEJAGUNG °° Viral seorang pengusaha Malaysia Kenneth Koh melaporkan Bea Cukai ke Kejagung terkait penggelapan 9 mobil mewah yg didatangkan ke Indonesia dgn tujuan PAMERAN! #GANTARI 🇲🇨 https://t.co/MP9YcMDkbn https://t.co/3IV4Dbv5yq","1789284973205434377","https://pbs.twimg.com/media/GNTRM0PbIAA0PYv.jpg","","in","","2","0","4","https://x.com/SangKelana__/status/1789284973205434377","1539127251081789440","SangKelana__"
"1790321824875921897","Tue May 14 10:02:40 +0000 2024","13","Kementerian Keuangan membebastugaskan Kepala Bea Cukai Purwakarta Jawa Barat Rahmady Effendy Hutahaean (REH) atas dugaan benturan kepentingan yang turut melibatkan keluarga yang bersangkutan. https://t.co/SYb3qyuVod **Direktur Humas Bea Cukai Nirwala Dwi Heryanto: Atas dasar https://t.co/fphiBVo9KN","1790321824875921897","https://pbs.twimg.com/media/GNiANWMaMAAsYjd.jpg","","in","𝑺𝒆𝒐𝒖𝒍","0","4","4","https://x.com/Kopipait__78/status/1790321824875921897","1236229061552140288","Kopipait__78"
"1790008429261586793","Mon May 13 13:17:20 +0000 2024","25","Menelisik Harta Eks Kepala Bea Cukai Purwakarta Rahmady Effendi: Kami Akan Buka CCTV https://t.co/S2blfxntbK","1790008429261586793","","","in","","2","2","10","https://x.com/VIVAcoid/status/1790008429261586793","41730943","VIVAcoid"
"1789262073462960396","Sat May 11 11:51:35 +0000 2024","7","Imigrasi juga bikin malu. Kawan saya orang Sri Lanka urus visa kerja dipalakin 10 juta oleh imigrasi. 9 Mei 2024: Kronologi 9 Mobil Mewah Pengusaha Malaysia Disita Bea Cukai &amp; Bikin Geger Medsos https://t.co/369DVGhfpS. #GantungMatiGarongAPBN #GantungMatiGarongAPBN","1789262073462960396","","","in","","0","0","6","https://x.com/dancersejati07/status/1789262073462960396","1605747132014637061","dancersejati07"
"1790253206108577976","Tue May 14 05:30:00 +0000 2024","5","Kepala Bea Cukai Purwakarta Rahmady Effendi Hutahaean (REH) dilaporkan Pengacara dari Eternity Global Law Firm Andreas pada hari Senin (13/05/24).⁣ Usai dilaporkan Ditjen Bea Cukai mengumumkan telah mencopot REH dari jabatannya. &gt;&gt; https://t.co/ZRvBh0eUvP⁣ #detikcom https://t.co/v6Wm03fedV","1790253206108577976","https://pbs.twimg.com/media/GNgxVr_a4AAfAj0.jpg","","in","","0","0","2","https://x.com/detikcom/status/1790253206108577976","69183155","detikcom"
"927710336576241664","Tue Nov 07 01:32:34 +0000 2017","15","--Sampai yang terakhir susah dan ribetnya importasi barang oleh bea dan cukai.. mungkin masih banyak lagi yg lainnya","927710336576241664","","","in","ig. @tetapKurawa ","4","3","33","https://x.com/kurawa/status/927710336576241664","46651600","kurawa"
"1789839422369714306","Mon May 13 02:05:46 +0000 2024","1","Eneq banget liat bea cukai ini!!","1789839422369714306","","","in","Fujisawa-shi, Kanagawa","0","1","0","https://x.com/UematsuJoji/status/1789839422369714306","123614737","UematsuJoji"
"1789890581230948652","Mon May 13 05:29:03 +0000 2024","14","Wow berarti yang pada pensiun muda udah punya segitu ya? https://t.co/gMgK1NxiQz","1789890581230948652","","","in","ÜT: 6.307611,6.744946","0","0","2","https://x.com/ethadisaputra/status/1789890581230948652","55300590","ethadisaputra"
